,name,lat,lon,population,country
12571,New Prague,44.5459,-93.5759,8.376,United States
12572,Tecumseh,42.0065,-83.945,8.375,United States
12573,Covington,35.5661,-89.6482,8.371,United States
12574,Richmond Heights,38.6309,-90.3332,8.369,United States
12575,McRae-Helena,32.0635,-82.8968,8.368,United States
12576,Conover,35.7156,-81.2168,8.368,United States
12577,Wading River,40.9464,-72.823,8.367,United States
12578,St. Joseph,42.0967,-86.485,8.363,United States
12579,Northfield,39.3718,-74.5543,8.36,United States
12580,Boonton,40.9047,-74.4048,8.354,United States
12581,Millersville,40.0047,-76.3522,8.353,United States
12582,York,34.9967,-81.234,8.351,United States
12583,Jefferson City,36.1196,-83.4838,8.346,United States
12584,Murphy,38.4922,-90.4856,8.343,United States
12585,Pukalani,20.8329,-156.3415,8.34,United States
12586,Kennedale,32.6434,-97.2173,8.338,United States
12587,Oak Hill,37.9844,-81.1277,8.338,United States
12588,Aurora,36.9674,-93.7183,8.335,United States
12589,Savannah,35.2211,-88.2359,8.333,United States
12590,Ripley,35.7449,-89.5358,8.331,United States
12591,Thompsonville,41.9916,-72.5965,8.328,United States
12592,Holly,42.7987,-83.6234,8.325,United States
12593,Gering,41.8275,-103.6649,8.319,United States
12594,Whitehouse,32.2222,-95.2217,8.317,United States
12595,Bath,43.9346,-69.8346,8.317,United States
12596,Doylestown,40.3139,-75.128,8.315,United States
12597,Lansdowne,39.2365,-76.6659,8.314,United States
12598,Oradell,40.9562,-74.0314,8.314,United States
12599,Johnstown,43.0073,-74.3755,8.314,United States
12600,Kenilworth,40.6781,-74.289,8.312,United States
12601,Pebble Creek,28.1583,-82.3411,8.311,United States
12602,Wetumpka,32.5405,-86.2053,8.31,United States
12603,Thomson,33.4666,-82.4992,8.309,United States
12604,Denison,42.016,-95.3528,8.303,United States
12605,Lopatcong,40.7091,-75.1552,8.3,United States
12606,Fairmount,39.7931,-105.1712,8.298,United States
12607,Hillsboro,32.0092,-97.1151,8.296,United States
12608,Canal Winchester,39.8432,-82.8121,8.294,United States
12609,Petoskey,45.365,-84.9887,8.287,United States
12610,Old Jefferson,30.3776,-91.006,8.283,United States
12611,Absecon,39.4228,-74.4944,8.283,United States
12612,Middleport,38.9948,-82.0643,8.274,United States
12613,Napoleon,41.3978,-84.1244,8.274,United States
12614,Center Line,42.4805,-83.0274,8.273,United States
12615,Savoy,40.0602,-88.2553,8.272,United States
12616,Innsbrook,37.6552,-77.5775,8.271,United States
12617,Waynesburg,39.8983,-80.1855,8.269,United States
12618,Aransas Pass,27.8877,-97.1134,8.265,United States
12619,Williamsburg,28.4015,-81.4461,8.259,United States
12620,Croton-on-Hudson,41.2005,-73.9002,8.258,United States
12621,Tuskegee,32.4395,-85.7139,8.258,United States
12622,Gulf Hills,30.4364,-88.8148,8.249,United States
12623,Fort Mitchell,39.0459,-84.5563,8.248,United States
12624,Irondale,33.4773,-84.36,8.244,United States
12625,Arab,34.3309,-86.4991,8.244,United States
12626,St. Martin,30.4399,-88.8651,8.242,United States
12627,Bloomingdale,41.03,-74.3319,8.242,United States
12628,Seffner,27.9981,-82.2735,8.239,United States
12629,Pismo Beach,35.1492,-120.6506,8.237,United States
12630,Rockwood,37.463,-77.5744,8.235,United States
12631,Fletcher,35.4316,-82.5038,8.233,United States
12632,Kenton,40.6446,-83.6099,8.231,United States
12633,Milton,47.2522,-122.3154,8.23,United States
12634,Morehead,38.1906,-83.4466,8.229,United States
12635,Rolling Hills Estates,33.7783,-118.3508,8.226,United States
12636,Mystic Island,39.5659,-74.3831,8.22,United States
12637,Mount Joy,40.1105,-76.5065,8.215,United States
12638,Salem,40.054,-111.6721,8.21,United States
12639,Aztec,36.819,-107.9826,8.21,United States
12640,Ashland,39.8782,-75.0085,8.208,United States
12641,Moree,-29.4699,149.8301,8.203,Australia
12642,Lake Carmel,41.4612,-73.6681,8.201,United States
12643,Clinton,40.1468,-88.9633,8.2,United States
12644,Hyrum,41.6321,-111.8428,8.197,United States
12645,Mahtomedi,45.0619,-92.966,8.191,United States
12646,Decorah,43.3016,-91.7846,8.184,United States
12647,Bayport,40.746,-73.0546,8.181,United States
12648,Fruitland Park,28.8601,-81.9191,8.181,United States
12649,Whitestown,39.9706,-86.3609,8.179,United States
12650,Laurel Hill,38.7026,-77.2422,8.178,United States
12651,Tillamook,45.4562,-123.8331,8.176,United States
12652,Country Club Estates,31.2113,-81.4622,8.176,United States
12653,Castle Shannon,40.3665,-80.0194,8.173,United States
12654,Applewood,39.7524,-105.1604,8.173,United States
12655,Bellevue,41.2743,-82.8395,8.171,United States
12656,Burton,32.4233,-80.7454,8.169,United States
12657,Nolensville,35.9572,-86.672,8.169,United States
12658,Airway Heights,47.6459,-117.5792,8.166,United States
12659,Pingree Grove,42.0857,-88.4362,8.165,United States
12660,Crete,41.4399,-87.6231,8.165,United States
12661,Jennings Lodge,45.3926,-122.6153,8.164,United States
12662,Bridge City,30.0297,-93.8406,8.162,United States
12663,Sangaree,33.0328,-80.1253,8.161,United States
12664,Alliance,42.1025,-102.8766,8.158,United States
12665,Chestnut Ridge,41.0829,-74.0551,8.156,United States
12666,Lugoff,34.2216,-80.6849,8.152,United States
12667,Black Mountain,35.6142,-82.3275,8.15,United States
12668,Menominee,45.122,-87.6234,8.148,United States
12669,Trinidad,37.175,-104.4908,8.148,United States
12670,Niagara,43.1154,-78.981,8.148,United States
12671,Brooksville,28.5405,-82.3903,8.147,United States
12672,Millis,42.1693,-71.3626,8.144,United States
12673,West Haven-Sylvan,45.5164,-122.7654,8.142,United States
12674,West Vero Corridor,27.6378,-80.4855,8.135,United States
12675,Roanoke,33.0148,-97.2268,8.135,United States
12676,Pleasant Hills,40.3298,-79.9596,8.132,United States
12677,Omak,48.4228,-119.5159,8.13,United States
12678,Village Green-Green Ridge,39.8638,-75.4256,8.124,United States
12679,St. Rose,29.9649,-90.3088,8.123,United States
12680,Dalhart,36.0579,-102.5123,8.121,United States
12681,Island Lake,42.2784,-88.1999,8.116,United States
12682,Almirante,9.3,-82.4,8.114,Panama
12683,Oak Grove,39.0073,-94.1278,8.112,United States
12684,Monona,43.054,-89.3334,8.104,United States
12685,North Weeki Wachee,28.5591,-82.5537,8.104,United States
12686,Westphalia,38.8385,-76.8232,8.102,United States
12687,Ahuimanu,21.4379,-157.8404,8.085,United States
12688,Hollymead,38.1266,-78.4386,8.084,United States
12689,Brazil,39.5232,-87.1243,8.078,United States
12690,Oak Brook,41.8372,-87.9512,8.077,United States
12691,Montrose,37.52,-77.3772,8.074,United States
12692,Rabaul,-4.2055,152.1434,8.074,Papua New Guinea
12693,Gilberts,42.1096,-88.3716,8.073,United States
12694,Puerto Aysen,-45.3999,-72.7,8.067,Chile
12695,Fair Lakes,38.853,-77.3885,8.066,United States
12696,Felida,45.7138,-122.7103,8.065,United States
12697,Vinton,37.2746,-79.8888,8.065,United States
12698,Waller,47.2035,-122.3699,8.064,United States
12699,Chardon,41.5803,-81.2081,8.063,United States
12700,Cumberland Hill,41.9736,-71.4605,8.062,United States
12701,Cedar Hills,45.5047,-122.8052,8.054,United States
12702,Richland Hills,32.8095,-97.2273,8.052,United States
12703,Hillside,41.8674,-87.9019,8.043,United States
12704,Sound Beach,40.9578,-72.9726,8.04,United States
12705,Brookhaven,39.8715,-75.3918,8.039,United States
12706,Fort Dix,40.0059,-74.6089,8.032,United States
12707,Firebaugh,36.8534,-120.4537,8.031,United States
12708,Willits,39.4047,-123.3494,8.031,United States
12709,Long Grove,42.1968,-88.0057,8.026,United States
12710,Deniliquin,-35.5296,144.95,8.024,Australia
12711,Fishersville,38.1004,-78.9686,8.022,United States
12712,Briarcliff Manor,41.14,-73.844,8.021,United States
12713,Crestwood Village,39.9568,-74.3524,8.02,United States
12714,Jefferson,43.0044,-88.8084,8.015,United States
12715,Ayer,42.5628,-71.5718,8.014,United States
12716,Raritan,40.5732,-74.6431,8.011,United States
12717,Long Branch,38.8302,-77.2713,8.01,United States
12718,Fort Belvoir,38.7119,-77.1459,8.009,United States
12719,Hastings-on-Hudson,40.9902,-73.8801,8.008,United States
12720,Ripon,43.8436,-88.8386,8.008,United States
12721,El Calafate,-50.3333,-72.3,8.0,Argentina
12722,Brentwood,38.6194,-90.3476,7.998,United States
12723,Hamilton,42.6267,-70.858,7.991,United States
12724,Templeton,35.556,-120.7182,7.989,United States
12725,Logan,39.5386,-82.4063,7.985,United States
12726,Orting,47.0966,-122.2111,7.983,United States
12727,La Junta,37.9796,-103.5473,7.983,United States
12728,Odessa,28.182,-82.553,7.983,United States
12729,Abingdon,36.7089,-81.9713,7.981,United States
12730,Shorewood,44.9131,-93.5796,7.978,United States
12731,Robinwood,39.6266,-77.663,7.976,United States
12732,West Long Branch,40.2883,-74.0185,7.972,United States
12733,Green Cove Springs,29.9904,-81.6807,7.966,United States
12734,Albion,43.246,-78.1902,7.963,United States
12735,Dry Run,39.1047,-84.3307,7.961,United States
12736,Princeton,41.3809,-89.4648,7.961,United States
12737,Lake Dallas,33.1277,-97.0234,7.958,United States
12738,Oberlin,41.2857,-82.2197,7.958,United States
12739,Southwest Ranches,26.0477,-80.3752,7.958,United States
12740,Salem,38.6278,-88.9579,7.954,United States
12741,Latrobe,40.3125,-79.3826,7.949,United States
12742,Flushing,43.0637,-83.8403,7.949,United States
12743,Blair,41.5417,-96.1361,7.943,United States
12744,Camp Hill,40.2422,-76.9274,7.939,United States
12745,Old Forge,41.3705,-75.7409,7.937,United States
12746,Rathdrum,47.7995,-116.8908,7.932,United States
12747,Jersey Village,29.8903,-95.5721,7.929,United States
12748,South Boston,36.7132,-78.9135,7.929,United States
12749,Downingtown,40.0076,-75.7019,7.928,United States
12750,Sheboygan Falls,43.729,-87.8266,7.928,United States
12751,Pahokee,26.8202,-80.6622,7.925,United States
12752,Cherry Valley,33.9797,-116.9694,7.924,United States
12753,Manhasset,40.7884,-73.6943,7.922,United States
12754,Medina,43.2197,-78.3888,7.922,United States
12755,Columbiana,40.8871,-80.6749,7.92,United States
12756,Middletown,38.241,-85.5215,7.914,United States
12757,Bel Aire,37.7749,-97.2457,7.914,United States
12758,Venice Gardens,27.0694,-82.4054,7.904,United States
12759,Maryville,38.7261,-89.9645,7.9,United States
12760,Carnegie,40.408,-80.0861,7.898,United States
12761,Port Jefferson,40.9465,-73.0579,7.898,United States
12762,Eaton,39.7506,-84.6342,7.896,United States
12763,Mecca,33.5767,-116.0645,7.893,United States
12764,West Boylston,42.369,-71.7846,7.892,United States
12765,North Springfield,38.8024,-77.2028,7.891,United States
12766,Campbell,41.0777,-80.5903,7.89,United States
12767,Erseke,40.3333,20.6833,7.89,Albania
12768,Grand Blanc,42.9258,-83.6181,7.889,United States
12769,Esperance,-33.8573,121.8889,7.888,Australia
12770,Mascoutah,38.5191,-89.8045,7.886,United States
12771,Baldwinsville,43.157,-76.3319,7.885,United States
12772,South Cleveland,35.1097,-84.9097,7.882,United States
12773,Summit,47.1694,-122.3628,7.876,United States
12774,Crookston,47.7747,-96.6062,7.865,United States
12775,Carl Junction,37.1669,-94.5468,7.864,United States
12776,Prien,30.1595,-93.2608,7.864,United States
12777,Cheraw,34.6954,-79.9083,7.864,United States
12778,Blandon,40.4446,-75.8799,7.863,United States
12779,Dryden,49.7833,-92.8333,7.862,Canada
12780,Selah,46.6482,-120.5389,7.859,United States
12781,Terrace Heights,46.6024,-120.4482,7.849,United States
12782,Woodlake,36.4124,-119.0999,7.844,United States
12783,Olivette,38.6725,-90.3784,7.832,United States
12784,Batesville,39.2974,-85.2139,7.831,United States
12785,Los Fresnos,26.075,-97.4877,7.83,United States
12786,Covington,37.7785,-79.9868,7.822,United States
12787,Sallisaw,35.4605,-94.807,7.818,United States
12788,Southwood Acres,41.961,-72.5719,7.816,United States
12789,Dock Junction,31.2031,-81.5156,7.815,United States
12790,Bernardsville,40.7268,-74.5918,7.815,United States
12791,Duvall,47.7354,-121.9725,7.813,United States
12792,Colonie,42.7199,-73.8333,7.809,United States
12793,Fort Riley,39.1111,-96.8138,7.808,United States
12794,Jasper,30.9221,-93.9947,7.804,United States
12795,Grand Ledge,42.7534,-84.7448,7.802,United States
12796,Ashland,37.7597,-77.4716,7.796,United States
12797,Breckenridge,39.4994,-106.0433,7.791,United States
12798,San Juan del Sur,11.25,-85.86,7.79,Nicaragua
12799,Oceano,35.1019,-120.609,7.788,United States
12800,Milan,42.0815,-83.6854,7.787,United States
12801,Fruitvale,39.0933,-108.479,7.785,United States
12802,Broadview,41.8584,-87.8562,7.781,United States
12803,Clover,35.1123,-81.2201,7.78,United States
12804,Joshua,32.4583,-97.3851,7.778,United States
12805,Manhattan,41.4274,-87.9802,7.776,United States
12806,Winters,38.532,-121.9781,7.775,United States
12807,Butler,40.9989,-74.3472,7.774,United States
12808,Rockmart,34.0103,-85.0441,7.772,United States
12809,Ancient Oaks,40.536,-75.5852,7.769,United States
12810,Delta,38.756,-108.0771,7.767,United States
12811,Canovanas,18.3782,-65.9056,7.762,Puerto Rico
12812,Quarryville,39.8957,-76.1617,7.761,United States
12813,Orosi,36.5434,-119.2903,7.76,United States
12814,Victor Harbor,-35.5596,138.6173,7.76,Australia
12815,Quincy,47.2347,-119.8522,7.756,United States
12816,Catalina,32.4849,-110.8996,7.751,United States
12817,Seaford,38.6539,-75.6117,7.75,United States
12818,Mansfield Center,42.0225,-71.218,7.744,United States
12819,Emerson,40.9748,-74.0239,7.739,United States
12820,Citrus Hills,28.887,-82.4311,7.735,United States
12821,McGregor,26.5611,-81.9134,7.732,United States
12822,Hampton,33.3835,-84.2854,7.732,United States
12823,Larose,29.5669,-90.3751,7.732,United States
12824,Seville,41.0208,-81.8671,7.731,United States
12825,Ione,38.3613,-120.9422,7.73,United States
12826,Park City,37.8102,-97.3255,7.729,United States
12827,York,40.8698,-97.5943,7.726,United States
12828,Big Stone Gap,36.8626,-82.7769,7.725,United States
12829,Clear Lake,43.1346,-93.374,7.723,United States
12830,Norwich,42.5333,-75.5227,7.722,United States
12831,Oakdale,30.8158,-92.6541,7.722,United States
12832,Centerville,32.6341,-83.6854,7.716,United States
12833,Inwood,28.0391,-81.7677,7.708,United States
12834,Antigo,45.1415,-89.1556,7.708,United States
12835,Scotia,42.8321,-73.9607,7.707,United States
12836,Round Lake Park,42.3308,-88.0749,7.704,United States
12837,River Oaks,32.7767,-97.3984,7.703,United States
12838,West Slope,45.4962,-122.7731,7.698,United States
12839,Half Moon,34.8298,-77.4591,7.696,United States
12840,Pittston,41.3274,-75.7885,7.694,United States
12841,Ormond-by-the-Sea,29.3437,-81.0677,7.692,United States
12842,Wapato,46.4434,-120.4215,7.686,United States
12843,Swainsboro,32.5866,-82.3345,7.684,United States
12844,Altoona,44.803,-91.4387,7.68,United States
12845,Hastings,42.6498,-85.2886,7.673,United States
12846,South Beloit,42.4821,-89.0247,7.673,United States
12847,White Oak,40.3415,-79.8007,7.673,United States
12848,Fairfield,40.8828,-74.3041,7.671,United States
12849,Revelstoke,51.0005,-118.1833,7.668,Canada
12850,Thomaston,41.6696,-73.0859,7.668,United States
12851,Sebastopol,38.4,-122.8277,7.666,United States
12852,Rolesville,35.9241,-78.466,7.666,United States
12853,Estes Park,40.3703,-105.5222,7.664,United States
12854,South Lockport,43.1377,-78.6864,7.654,United States
12855,Southeast Arcadia,27.1862,-81.8521,7.653,United States
12856,Galliano,29.4471,-90.3096,7.65,United States
12857,West Concord,42.4518,-71.4035,7.646,United States
12858,Pomona,39.4687,-74.5501,7.645,United States
12859,Hales Corners,42.941,-88.0491,7.642,United States
12860,Benton,38.011,-88.9179,7.642,United States
12861,Heyin,36.0451,101.4242,7.642,China
12862,Plaistow,42.8403,-71.096,7.642,United States
12863,Gettysburg,39.8304,-77.2339,7.633,United States
12864,Eden Isle,30.2279,-89.7987,7.631,United States
12865,Grove,36.5929,-94.7878,7.63,United States
12866,Robinson,39.0089,-87.7333,7.628,United States
12867,Fort Scott,37.8283,-94.7038,7.628,United States
12868,Aberdeen,35.1351,-79.4319,7.625,United States
12869,New Roads,30.6959,-91.4537,7.623,United States
12870,Creston,41.0597,-94.365,7.622,United States
12871,Auburn,34.0157,-83.8319,7.622,United States
12872,Sudden Valley,48.7199,-122.3468,7.621,United States
12873,Escalon,37.7912,-120.9981,7.615,United States
12874,Seminole,32.7215,-102.6504,7.613,United States
12875,Brighton,42.5298,-83.7847,7.611,United States
12876,Wilmington Manor,39.6858,-75.5849,7.608,United States
12877,Ogden,34.2656,-77.7965,7.608,United States
12878,Berlin,39.7915,-74.9375,7.606,United States
12879,Devils Lake,48.1131,-98.8753,7.602,United States
12880,Fairfax,37.9884,-122.595,7.598,United States
12881,Carbondale,39.3947,-107.2145,7.597,United States
12882,Fort Pierce North,27.4736,-80.3594,7.597,United States
12883,San Antonio,18.4468,-66.3002,7.592,Puerto Rico
12884,Lamar,38.074,-102.6155,7.592,United States
12885,Kasson,44.0333,-92.7481,7.589,United States
12886,Haddon Heights,39.8791,-75.0645,7.588,United States
12887,Corona de Tucson,31.9495,-110.7836,7.583,United States
12888,Ojai,34.4487,-119.2469,7.582,United States
12889,Marshall,42.2617,-84.9597,7.582,United States
12890,Marengo,42.2312,-88.6153,7.576,United States
12891,Happy Valley,53.3,-60.3,7.572,Canada
12892,Silvis,41.4975,-90.4101,7.571,United States
12893,Pinehurst,42.5334,-71.234,7.568,United States
12894,Baltimore Highlands,39.2355,-76.6367,7.565,United States
12895,Aledo,32.6974,-97.607,7.563,United States
12896,Monticello,41.6523,-74.6876,7.561,United States
12897,Calipatria,33.1493,-115.5056,7.558,United States
12898,Evergreen,48.2308,-114.27,7.552,United States
12899,Lake Shore,45.6911,-122.6911,7.55,United States
12900,Dayton,40.3815,-74.5137,7.549,United States
12901,Pulaski,35.1933,-87.035,7.549,United States
12902,San Pablo Villa de Mitla,16.917,-96.4,7.547,Mexico
